semantic_name,aliases,category,calibration_scope,transferability,present_in_profiles,DJI Air 3 | value,DJI Air 3 | default,DJI Air 3 | min,DJI Air 3 | max,DJI Air 3S | value,DJI Air 3S | default,DJI Air 3S | min,DJI Air 3S | max,DJI Mini 4 Pro | value,DJI Mini 4 Pro | default,DJI Mini 4 Pro | min,DJI Mini 4 Pro | max,DJI Neo | value,DJI Neo | default,DJI Neo | min,DJI Neo | max,DJI Neo 2 | value,DJI Neo 2 | default,DJI Neo 2 | min,DJI Neo 2 | max,DJI Flip | value,DJI Flip | default,DJI Flip | min,DJI Flip | max,DJI Avata 360 | value,DJI Avata 360 | default,DJI Avata 360 | min,DJI Avata 360 | max,DJI Lito X1 | value,DJI Lito X1 | default,DJI Lito X1 | min,DJI Lito X1 | max
imu_cali_2.acc_gyro[2].state,imu_cali_2.acc_gyro[2].state,Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu_cali_2.acc_gyro[2].temp_ready,imu_cali_2.acc_gyro[2].temp_ready,Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu_cali_exit_0,imu_cali_exit_0,"IMU, compass & calibration controls",calibration_control_or_health_rule,Calibration command/status gate/health rule; not a calibration coefficient,8,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127
imu_cali_exit_1,imu_cali_exit_1,"IMU, compass & calibration controls",calibration_control_or_health_rule,Calibration command/status gate/health rule; not a calibration coefficient,8,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127
imu_cali_exit_2,imu_cali_exit_2,"IMU, compass & calibration controls",calibration_control_or_health_rule,Calibration command/status gate/health rule; not a calibration coefficient,8,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127
imu_cali_ui.all_gyr_acc.r[0],imu_cali_ui.all_gyr_acc.r[0],Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu_cali_ui.all_gyr_acc.r[1],imu_cali_ui.all_gyr_acc.r[1],Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu_cali_ui.all_gyr_acc.r[2],imu_cali_ui.all_gyr_acc.r[2],Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu_gps_1_rtk_gps_offset_a_x,imu_gps_1_rtk_gps_offset_a_x,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767
imu_gps_1_rtk_gps_offset_a_y,imu_gps_1_rtk_gps_offset_a_y,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767
imu_gps_1_rtk_gps_offset_a_z,imu_gps_1_rtk_gps_offset_a_z,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767
imu_gps_1_rtk_gps_offset_b_x,imu_gps_1_rtk_gps_offset_b_x,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767
imu_gps_1_rtk_gps_offset_b_y,imu_gps_1_rtk_gps_offset_b_y,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767
imu_gps_1_rtk_gps_offset_b_z,imu_gps_1_rtk_gps_offset_b_z,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767
imu_gps_2_rtk_gps_offset_a_x,imu_gps_2_rtk_gps_offset_a_x,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767
imu_gps_2_rtk_gps_offset_a_y,imu_gps_2_rtk_gps_offset_a_y,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767
imu_gps_2_rtk_gps_offset_a_z,imu_gps_2_rtk_gps_offset_a_z,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767
imu_gps_2_rtk_gps_offset_b_x,imu_gps_2_rtk_gps_offset_b_x,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767
imu_gps_2_rtk_gps_offset_b_y,imu_gps_2_rtk_gps_offset_b_y,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767
imu_gps_2_rtk_gps_offset_b_z,imu_gps_2_rtk_gps_offset_b_z,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767
indoor_debug_landing,indoor_debug_landing,"RTH, takeoff, landing & failsafe",,,6,,,,,0,0,0,1,,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
is_brc_fance_se3_mode,is_brc_fance_se3_mode,Other / opaque internal,,,4,,,,,,,,,,,,,0,0,0,1,0,0,0,1,,,,,0,0,0,1,0,0,0,1
is_brc_turn_around_mode,is_brc_turn_around_mode,Other / opaque internal,,,6,,,,,0,0,0,1,,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
is_playback,is_playback,Other / opaque internal,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,100,,,,
jamming_force_gohome_cancelable,jamming_force_gohome_cancelable,"RTH, takeoff, landing & failsafe",,,3,,,,,,,,,,,,,,,,,1,1,0,1,,,,,1,1,0,1,1,1,0,1
kp_closure,kp_closure,Other / opaque internal,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3.2,0,100,,,,
landing_avoid_near_ground,landing_avoid_near_ground,"RTH, takeoff, landing & failsafe",,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
landing_horizon_avoid_disable_for_ship,landing_horizon_avoid_disable_for_ship,"RTH, takeoff, landing & failsafe",,,6,,,,,0,0,0,1,,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
landing_not_cancelable,landing_not_cancelable,"RTH, takeoff, landing & failsafe",,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
landing_type_status,landing_type_status,"RTH, takeoff, landing & failsafe",,,8,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,5,0,0,0,5
last_landing_type,last_landing_type,"RTH, takeoff, landing & failsafe",,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,,,,
led_test_item_param,led_test_item_param,"RC, radio, lights & interfaces",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,255
lida_x,lida_x,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767
lida_y,lida_y,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767
lida_z,lida_z,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767
limit_height_rel,limit_height_rel,Flight limits & regulation,,,8,5,5,0,30,5,5,0,30,5,5,0,30,5,5,0,30,5,5,0,30,5,5,0,30,5,5,0,30,5,5,0,30
limit_height_rel_by_light,limit_height_rel_by_light,Flight limits & regulation,,,8,3,3,0,30,3,3,0,30,2,2,0,30,2,2,0,30,2,2,0,30,2,2,0,30,3,3,0,30,2,2,0,30
limit_height_rel_dynamic_increment,limit_height_rel_dynamic_increment,Flight limits & regulation,,,8,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,30
limit_max_cmd_rate,limit_max_cmd_rate,Other / opaque internal,,,8,1.74533,1.74533,0,500,1.74533,1.74533,0,500,1.74533,1.74533,0,500,1.74533,1.74533,0,500,1.74533,1.74533,0,500,1.74533,1.74533,0,500,1.74533,1.74533,0,500,1.74533,1.74533,0,500
lpf_alpha_dtof,lpf_alpha_dtof,"Obstacle sensing, vision & terrain",,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.04,0,1,,,,
lpf_alpha_dvel,lpf_alpha_dvel,"Stabilization, gains & filters",,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0,1,,,,
mag_dis_stop_fly,mag_dis_stop_fly,Other / opaque internal,,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
manual_actual_center_rate_x,manual_actual_center_rate_x,Flight modes & handling,,,8,220,220,20,2000,220,220,20,2000,220,220,20,2000,220,220,20,2000,220,220,20,2000,220,220,20,2000,220,220,20,2000,220,220,20,2000
manual_actual_center_rate_y,manual_actual_center_rate_y,Flight modes & handling,,,8,180,180,20,2000,180,180,20,2000,180,180,20,2000,180,180,20,2000,180,180,20,2000,180,180,20,2000,180,180,20,2000,180,180,20,2000
manual_actual_center_rate_z,manual_actual_center_rate_z,Flight modes & handling,,,8,100,100,20,2000,60,60,20,2000,100,100,20,2000,60,60,20,2000,60,60,20,2000,60,60,20,2000,60,60,20,2000,60,60,20,2000
manual_actual_rate_exp_x,manual_actual_rate_exp_x,Flight modes & handling,,,8,0.56,0.56,0,1,0.56,0.56,0,1,0.56,0.56,0,1,0.56,0.56,0,1,0.56,0.56,0,1,0.56,0.56,0,1,0.56,0.56,0,1,0.56,0.56,0,1
manual_actual_rate_exp_y,manual_actual_rate_exp_y,Flight modes & handling,,,8,0.56,0.56,0,1,0.56,0.56,0,1,0.56,0.56,0,1,0.56,0.56,0,1,0.56,0.56,0,1,0.56,0.56,0,1,0.56,0.56,0,1,0.56,0.56,0,1
manual_actual_rate_exp_z,manual_actual_rate_exp_z,Flight modes & handling,,,8,0.56,0.56,0,1,0.56,0.56,0,1,0.56,0.56,0,1,0.56,0.56,0,1,0.56,0.56,0,1,0.56,0.56,0,1,0.56,0.56,0,1,0.56,0.56,0,1
manual_actual_thr_center_pwm,manual_actual_thr_center_pwm,Flight modes & handling,,,8,-0.3,-0.3,-0.99,0.99,-0.3,-0.3,-0.99,0.99,-0.3,-0.3,-0.99,0.99,-0.3,-0.3,-0.99,0.99,-0.3,-0.3,-0.99,0.99,-0.3,-0.3,-0.99,0.99,-0.3,-0.3,-0.99,0.99,-0.3,-0.3,-0.99,0.99
manual_actual_thr_center_rate,manual_actual_thr_center_rate,Flight modes & handling,,,8,60,60,0,100,60,60,0,100,60,60,0,100,60,60,0,100,60,60,0,100,60,60,0,100,60,60,0,100,60,60,0,100
manual_actual_thr_center_rc,manual_actual_thr_center_rc,Flight modes & handling,,,8,-0.5,-0.5,-0.99,0.99,-0.5,-0.5,-0.99,0.99,-0.5,-0.5,-0.99,0.99,-0.5,-0.5,-0.99,0.99,-0.5,-0.5,-0.99,0.99,-0.5,-0.5,-0.99,0.99,-0.5,-0.5,-0.99,0.99,-0.5,-0.5,-0.99,0.99
manual_actual_thr_exp_h,manual_actual_thr_exp_h,Flight modes & handling,,,8,0.24,0.24,0,1,0.24,0.24,0,1,0.24,0.24,0,1,0.24,0.24,0,1,0.24,0.24,0,1,0.24,0.24,0,1,0.24,0.24,0,1,0.24,0.24,0,1
manual_actual_thr_exp_l,manual_actual_thr_exp_l,Flight modes & handling,,,8,0.54,0.54,0,1,0.54,0.54,0,1,0.54,0.54,0,1,0.54,0.54,0,1,0.54,0.54,0,1,0.54,0.54,0,1,0.54,0.54,0,1,0.54,0.54,0,1
manual_exit_low_thr,manual_exit_low_thr,Other / opaque internal,,,8,5,5,0,100,5,5,0,100,5,5,0,100,5,5,0,100,5,5,0,100,5,5,0,100,5,5,0,100,5,5,0,100
manual_lift_exp,manual_lift_exp,Flight modes & handling,,,8,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9,0.5,0.5,0.1,0.9
manual_limit_angle,manual_limit_angle,Other / opaque internal,,,8,0.698132,0.698132,0,6.28319,0.698132,0.698132,0,6.28319,0.698132,0.698132,0,6.28319,0.698132,0.698132,0,6.28319,0.698132,0.698132,0,6.28319,0.698132,0.698132,0,6.28319,0.698132,0.698132,0,6.28319,0.698132,0.698132,0,6.28319
manual_limit_enable,manual_limit_enable,Other / opaque internal,,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
manual_mode_china_check,manual_mode_china_check,Flight modes & handling,,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
manual_mode_switch_enable,manual_mode_switch_enable,Flight modes & handling,,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
manual_thr_protect_enable,manual_thr_protect_enable,Other / opaque internal,,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
manual_video_lost_action,manual_video_lost_action,Other / opaque internal,,,2,0,0,0,3,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,
mass_center_calibrated,mass_center_calibrated,Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",2,0,0,0,1,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,
mass_center_collecting_time_s,mass_center_collecting_time_s,Other / opaque internal,calibration_control_or_health_rule,Calibration command/status gate/health rule; not a calibration coefficient,2,15,15,2,255,,,,,15,15,2,255,,,,,,,,,,,,,,,,,,,,
min_height_user,min_height_user,Other / opaque internal,,,8,5,5,0,20,5,5,0,20,5,5,0,20,3,3,0,20,3,3,0,20,5,5,0,20,3,3,0,20,5,5,0,20
mode_gentle_cfg_gimb_tilt_atti_pitch_max,mode_gentle_cfg_gimb_tilt_atti_pitch_max,Flight modes & handling,,,2,,,,,90,90,0,90,,,,,,,,,,,,,90,90,0,90,,,,,,,,
mode_gentle_cfg_gimb_tilt_atti_pitch_min,mode_gentle_cfg_gimb_tilt_atti_pitch_min,Flight modes & handling,,,2,,,,,-90,-90,-90,0,,,,,,,,,,,,,-90,-90,-90,0,,,,,,,,
mode_gentle_cfg_gimb_tilt_atti_roll_range,mode_gentle_cfg_gimb_tilt_atti_roll_range,Flight modes & handling,,,2,,,,,90,90,0,90,,,,,,,,,,,,,90,90,0,90,,,,,,,,
mode_gentle_cfg_rc_scale,mode_gentle_cfg_rc_scale,Flight modes & handling,,,8,0.7,0.7,0.05,1,0.7,0.7,0.05,1,0.7,0.7,0.05,1,0.7,0.7,0.05,1,0.7,0.7,0.05,1,0.7,0.7,0.05,1,0.7,0.7,0.05,1,0.7,0.7,0.05,1
mode_gentle_cfg_rc_scale_bac,mode_gentle_cfg_rc_scale_bac,Flight modes & handling,,,8,0.9,0.9,0.1,1,0.9,0.9,0.1,1,0.9,0.9,0.1,1,0.9,0.9,0.1,1,0.9,0.9,0.1,1,0.9,0.9,0.1,1,0.9,0.9,0.1,1,0.9,0.9,0.1,1
mode_gentle_cfg_rc_scale_fwd,mode_gentle_cfg_rc_scale_fwd,Flight modes & handling,,,8,0.9,0.9,0.1,1,0.9,0.9,0.1,1,0.9,0.9,0.1,1,0.9,0.9,0.1,1,0.9,0.9,0.1,1,0.9,0.9,0.1,1,0.9,0.9,0.1,1,0.9,0.9,0.1,1
mode_gentle_cfg_rc_scale_lat,mode_gentle_cfg_rc_scale_lat,Flight modes & handling,,,8,0.9,0.9,0.1,1,0.9,0.9,0.1,1,0.9,0.9,0.1,1,0.9,0.9,0.1,1,0.9,0.9,0.1,1,0.9,0.9,0.1,1,0.9,0.9,0.1,1,0.9,0.9,0.1,1
mode_gentle_cfg_tilt_atti_range,mode_gentle_cfg_tilt_atti_range,Flight modes & handling,,,8,20,20,10,60,20,20,10,60,20,20,10,60,10,20,10,60,20,20,10,60,20,20,10,60,20,20,10,60,20,20,10,60
mode_gentle_cfg_tors_gyro_range,mode_gentle_cfg_tors_gyro_range,"IMU, compass & calibration controls",,,8,75,75,20,200,75,75,20,200,75,75,20,200,70,70,20,200,70,70,20,200,75,75,20,200,75,75,20,120,75,75,20,200
mode_gentle_cfg_vert_vel_down,mode_gentle_cfg_vert_vel_down,Flight modes & handling,,,8,-2,-2,-10,-1,-2,-2,-10,-1,-2,-2,-5,-1,-1,-1,-1,-0.5,-1,-1,-1,-0.5,-2,-2,-5,-1,-2,-2,-5,-1,-2,-2,-5,-1
mode_gentle_cfg_vert_vel_up,mode_gentle_cfg_vert_vel_up,Flight modes & handling,,,8,3,3,1,10,3,3,1,10,3,3,1,5,1,1,0.5,1,1,1,0.5,1,3,3,1,5,3,3,1,5,3,3,1,5
mode_manual_cfg_gnd_dyn_gain,mode_manual_cfg_gnd_dyn_gain,Flight modes & handling,,,8,0.5,0.5,0.01,10,0.5,0.5,0.01,10,0.5,0.5,0.01,10,0.5,0.5,0.01,10,0.5,0.5,0.01,10,0.5,0.5,0.01,10,0.5,0.5,0.01,10,0.5,0.5,0.01,10
mode_manual_cfg_gnd_i_clear_time,mode_manual_cfg_gnd_i_clear_time,Flight modes & handling,,,8,3,3,0,10,3,3,0,10,3,3,0,10,3,3,0,10,3,3,0,10,3,3,0,10,3,3,0,10,3,3,0,10
mode_manual_cfg_rot_camera_roll_en,mode_manual_cfg_rot_camera_roll_en,Gimbal & camera,,,8,0,0,0,255,0,0,0,255,0,0,0,255,0,0,0,255,0,0,0,255,0,0,0,255,0,0,0,255,0,0,0,255
mode_manual_cfg_switch_check_time,mode_manual_cfg_switch_check_time,Flight modes & handling,,,8,10,10,0,1000,10,10,0,1000,10,10,0,1000,10,10,0,1000,10,10,0,1000,10,10,0,1000,10,10,0,1000,10,10,0,1000
mode_tripod_cfg_horiz_acc_range,mode_tripod_cfg_horiz_acc_range,"IMU, compass & calibration controls",,,8,1000,1000,1,1000,1000,1000,1,1000,1000,1000,1,1000,1000,1000,1,1000,1000,1000,1,1000,1000,1000,1,1000,1000,1000,1,1000,1000,1000,1,1000
mode_tripod_cfg_lift_exp_mid_point,mode_tripod_cfg_lift_exp_mid_point,Flight modes & handling,,,8,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9,0.3,0.3,0.1,0.9,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9,0.3,0.3,0.1,0.9,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9
mode_tripod_cfg_tilt_atti_range,mode_tripod_cfg_tilt_atti_range,Flight modes & handling,,,8,30,30,5,55,30,30,5,55,30,30,5,40,25,25,5,55,25,25,5,55,30,30,5,40,30,30,5,40,30,30,5,40
mode_tripod_cfg_tilt_exp_mid_point,mode_tripod_cfg_tilt_exp_mid_point,Flight modes & handling,,,8,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9
mode_tripod_cfg_tors_exp_mid_point,mode_tripod_cfg_tors_exp_mid_point,Flight modes & handling,,,8,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9,0.2,0.2,0.1,0.9,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9,0.2,0.2,0.1,0.9,0.25,0.25,0.1,0.9,0.25,0.25,0.1,0.9
motor_fail_for_mission_degrade_en,motor_fail_for_mission_degrade_en,"Motors, ESC & propulsion",,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
motor_overtemp_level1_action,motor_overtemp_level1_action,"Motors, ESC & propulsion",,,3,,,,,,,,,,,,,,,,,2,2,0,2,,,,,2,2,0,2,2,2,0,2
motor_overtemp_level1_th,motor_overtemp_level1_th,"Motors, ESC & propulsion",,,3,,,,,,,,,,,,,,,,,200,200,0,255,,,,,200,200,0,255,200,200,0,255
motor_overtemp_level2_action,motor_overtemp_level2_action,"Motors, ESC & propulsion",,,3,,,,,,,,,,,,,,,,,2,2,0,2,,,,,2,2,0,2,2,2,0,2
motor_overtemp_level2_th,motor_overtemp_level2_th,"Motors, ESC & propulsion",,,3,,,,,,,,,,,,,,,,,220,220,0,255,,,,,220,220,0,255,220,220,0,255
move_err_in_meter_per_square_second,move_err_in_meter_per_square_second,Other / opaque internal,,,3,,,,,,,,,,,,,,,,,1.8,1.8,0,100,,,,,1.8,1.8,0,100,1.8,1.8,0,100
multi_esc_type,multi_esc_type,"Motors, ESC & propulsion",,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
multibase_cur_base_id,multibase_cur_base_id,Other / opaque internal,,,1,,,,,,,,,,,,,,,,,,,,,,,,,255,255,0,4294967295,,,,
multibase_mission_type,multibase_mission_type,Other / opaque internal,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,
multibase_ready_status,multibase_ready_status,"Diagnostics, service & simulator",,,1,,,,,,,,,,,,,,,,,,,,,,,,,255,255,0,65535,,,,
near_gnd_vert_acc_limit_amp,near_gnd_vert_acc_limit_amp,"IMU, compass & calibration controls",,,8,1,1,1,10,1,1,1,10,1,1,1,10,3,3,1,10,3,3,1,10,1,1,1,10,1,1,1,10,1,1,1,10
ns.device_change_error_flag,ns.device_change_error_flag,Other / opaque internal,,,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0
ns_multi_ag_fdi_open,ns_multi_ag_fdi_open,Other / opaque internal,,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
ns_multi_alti_fdi_open,ns_multi_alti_fdi_open,Other / opaque internal,,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
ns_multi_eular_fdi_open,ns_multi_eular_fdi_open,Other / opaque internal,,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
ns_multi_fdi_open,ns_multi_fdi_open,Other / opaque internal,,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
ns_multi_vg_fdi_open,ns_multi_vg_fdi_open,Other / opaque internal,,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
ns_multi_w_fdi_open,ns_multi_w_fdi_open,Other / opaque internal,,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
oid_link_disconnected,oid_link_disconnected,Other / opaque internal,,,3,,,,,0,0,0,255,,,,,,,,,,,,,,,,,0,0,0,255,0,0,0,255
omni_avoid_fov,omni_avoid_fov,"Obstacle sensing, vision & terrain",,,8,40,40,0.01,360,40,40,0.01,360,40,40,0.01,360,40,40,0.01,360,40,40,0.01,360,40,40,0.01,360,40,40,0.01,360,40,40,0.01,360
omni_limit_vel_fov,omni_limit_vel_fov,Other / opaque internal,,,8,360,360,0.01,360,360,360,0.01,360,360,360,0.01,360,360,360,0.01,360,360,360,0.01,360,360,360,0.01,360,360,360,0.01,360,360,360,0.01,360
param_go_tgt_height,param_go_tgt_height,Other / opaque internal,,,8,5,5,3,30,5,5,3,30,5,5,3,30,5,5,3,30,5,5,3,30,5,5,3,30,5,5,3,30,5,5,3,30
param_go_tgt_vel,param_go_tgt_vel,Other / opaque internal,,,8,6,6,1,15,6,6,1,15,6,6,1,15,6,6,1,15,6,6,1,15,6,6,1,15,6,6,1,15,6,6,1,15
